tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,10284.45,11169.5,4721.0659,2838.05,2807.0,2115.8293,0.0023,0.002,0.0018
count,58837.85,55816.5,7623.8734,8950.85,8362.0,957.9658,0.0065,0.0064,0.0006
drop,5789.15,5218.5,1939.4479,1379.25,1404.0,272.5841,0.0014,0.0015,0.0001
dropna,59237.45,58868.5,3827.1833,11575.25,11047.0,2269.0175,0.0097,0.0093,0.002
fillna,110866.9,110290.0,2824.9705,18731.6,18799.0,243.9781,0.0163,0.0163,0.0002
groupby,252901.75,231231.5,73026.2461,54067.9,46997.0,21838.6573,0.0278,0.0243,0.0107
isna,170360.9,220733.5,97202.3088,56863.25,74798.5,32841.4788,0.0288,0.0376,0.0163
load_csv,382716.95,380492.0,18310.1473,84661.6,84442.0,2294.023,0.0596,0.0594,0.0018
load_json,2830574.35,2843834.5,75949.4834,815836.6,823942.0,25420.3244,0.4436,0.4468,0.0132
max,33636.45,33630.5,3669.8403,6219.45,6561.0,611.2831,0.0048,0.005,0.0003
mean,45712.05,44311.5,5649.6396,8535.8,7965.5,1885.3691,0.0069,0.0064,0.0016
merge,29122.9,27527.0,4776.1682,5822.9,5066.0,2048.3831,0.0052,0.0047,0.0016
min,35662.65,34118.5,8398.629,7168.65,6683.5,2311.4081,0.0056,0.005,0.0018
replace,3219.6,3051.5,2364.0806,833.05,824.0,677.4338,0.0011,0.0011,0.0002
save_csv,1920469.25,1913844.0,49005.1518,528255.05,540221.0,24404.5714,0.3089,0.3124,0.0092
save_json,1638237.3,1655483.0,55749.6184,485496.9,494566.5,22069.4608,0.2584,0.2613,0.0108
sort,13699.35,12451.0,4814.8534,3619.45,3082.0,2186.5329,0.0028,0.0025,0.0017
sum,35949.5,34302.0,7947.4234,6698.5,6286.0,1829.969,0.0053,0.005,0.0012
unique,209612.45,201354.0,42762.8926,36505.05,33172.5,15800.1223,0.0151,0.0134,0.0075
