tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,5786.15,5676.5,3711.5187,1892.1,1526.0,2185.6235,0.0017,0.0013,0.0017
count,38326.85,38025.0,4034.8266,15072.65,14954.0,589.3707,0.0127,0.0127,0.0002
drop,5038.4,4822.0,1609.8565,1351.85,1495.5,285.0441,0.0012,0.0012,0.0
dropna,30276.3,30273.5,4670.8716,6436.25,6317.5,1931.2814,0.0053,0.005,0.0015
fillna,59658.7,58899.0,3995.0996,10589.45,10894.5,571.0178,0.009,0.0089,0.0003
groupby,58651.65,58228.0,7143.8415,19003.2,18920.5,1635.4615,0.0152,0.015,0.0011
isna,6838.9,6012.0,3124.7294,1702.8,1525.5,678.6845,0.0015,0.0015,0.0002
load_csv,89571.85,88561.5,13689.6304,17544.5,17334.0,2362.8104,0.0118,0.0112,0.0017
load_json,167718.05,165038.5,12300.5645,34322.95,34270.5,1389.1241,0.0234,0.0233,0.001
max,21426.5,20538.5,3788.2752,4654.0,4272.5,1694.1464,0.0035,0.0032,0.0013
mean,29797.3,28381.0,4992.5942,6207.1,5645.5,1896.6185,0.0049,0.0045,0.0015
merge,14669.8,13733.0,2964.3794,3622.35,2990.5,1906.1406,0.0031,0.0028,0.0016
min,19830.2,20111.0,3982.3601,4693.5,4333.0,2056.7665,0.0035,0.0031,0.0015
replace,4666.05,5432.0,2002.1467,1208.3,1464.0,458.3327,0.0011,0.0011,0.0001
save_csv,225670.65,225188.5,8775.4093,48113.75,47974.0,1443.4202,0.0407,0.0404,0.0012
save_json,60464.35,60638.5,2145.3336,12475.55,12543.0,489.4861,0.0093,0.0093,0.0003
sort,13757.25,12146.0,9552.4256,3546.2,2868.5,3901.9653,0.0029,0.0022,0.0031
sum,21023.75,20264.0,3141.6717,4724.25,4303.0,1946.4359,0.0038,0.0034,0.0016
unique,23779.3,22736.0,5254.5148,4846.25,4395.0,1905.4126,0.0039,0.0036,0.0015
