tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,38723.65,40405.0,7911.5361,13485.65,15624.5,5034.5915,0.0113,0.0134,0.0042
count,100759.7,102538.5,18697.7757,24792.25,22857.5,4889.1781,0.0207,0.0187,0.0044
drop,20483.35,19104.0,5754.5595,5285.45,3906.0,3277.1653,0.0045,0.0028,0.0029
dropna,404771.85,408232.5,33827.3114,74008.05,70282.0,9735.1398,0.0646,0.061,0.0086
fillna,909037.05,907132.5,34916.3202,140096.7,136016.5,8902.5854,0.1237,0.1204,0.0076
groupby,391924.2,375243.5,60633.9233,78546.0,75439.5,20757.5223,0.0527,0.0495,0.0181
isna,33487.0,14892.5,32462.3241,9832.65,4303.0,9400.2708,0.0092,0.0054,0.0086
load_csv,44009509.6,43516490.5,2834432.5068,9060032.2,8977150.0,460722.2899,5.6642,5.6919,0.1587
load_json,-12584018605.7,506910964.0,58611018109.3317,121639056.15,121217402.0,4171492.2111,75.129,74.7026,2.4859
max,59255.65,61462.0,7315.7663,13522.35,10559.0,4288.8091,0.0089,0.0061,0.0036
mean,102694.4,103057.5,8428.7709,21560.55,21453.5,2667.2206,0.0153,0.0152,0.0023
merge,272411.45,271300.5,14448.0001,49148.4,47790.5,3749.3672,0.043,0.0419,0.003
min,132418.35,131774.0,7123.3042,22174.0,22613.5,1194.3191,0.015,0.015,0.0008
replace,8093.2,6897.0,5100.8925,4260.4,1526.0,4128.0238,0.0037,0.0012,0.0033
save_csv,201167331.6,200324408.0,4255127.6268,30973895.25,31299175.0,625161.2301,26.8272,27.1144,0.5576
save_json,203461499.9,203497312.5,3263427.622,42464005.5,42490370.0,413405.7483,28.5359,28.4028,0.3576
sort,284896.0,254088.5,76208.7943,88192.6,78887.5,20929.8092,0.0522,0.0446,0.0165
sum,84036.05,86670.0,11144.4728,16006.4,16448.5,2400.1429,0.0117,0.0118,0.0018
unique,237652.1,237548.5,6367.9727,40197.55,39916.5,2407.5731,0.0188,0.0183,0.0021
