timestamp;tag;duration;package_0;dram_0;core_0;uncore_0
1755522637.2190866;load_csv;0.024317502975463867;201416.0;37414.0;167785.0;11048.0
1755522667.362317;load_json;0.2750716209411621;1956294.0;540282.0;1730465.0;17700.0
1755522727.9004934;save_csv;0.38013243675231934;2722466.0;579894.0;2485529.0;0.0
1755522758.2953262;save_json;0.3676724433898926;2652276.0;608641.0;2405572.0;0.0
1755522849.1704087;isna;0.0009808540344238281;1282.0;1526.0;6042.0;0.0
1755522879.2020872;dropna;0.008440256118774414;15930.0;9827.0;15686.0;0.0
1755522909.241327;fillna;0.006003618240356445;44433.0;7995.0;41015.0;0.0
1755522939.277906;replace;0.0056400299072265625;36193.0;6775.0;37658.0;0.0
1755522999.434061;drop;0.0014698505401611328;8483.0;1587.0;8057.0;0.0
1755523029.4662328;groupby;0.0008537769317626953;1220.0;305.0;4089.0;0.0
1755523059.4977887;concat_dataframes;0.01813817024230957;82763.0;21790.0;73791.0;0.0
1755523089.5467277;sort;0.0007708072662353516;4211.0;1038.0;3540.0;0.0
1755523119.5781724;merge;0.0208740234375;116089.0;23987.0;106994.0;0.0
1755523149.7179835;count;0.0535123348236084;438475.0;87951.0;397093.0;10193.0
1755523179.8022416;sum;0.022418737411499023;168700.0;37597.0;153320.0;0.0
1755523209.855563;mean;0.021407604217529297;156677.0;36621.0;147461.0;0.0
1755523239.890604;min;0.02656078338623047;184814.0;38818.0;174194.0;0.0
1755523269.9480069;max;0.019420623779296875;138305.0;33020.0;132752.0;0.0
1755523299.9982743;unique;0.0451202392578125;295165.0;66833.0;269286.0;0.0
1755523330.2397676;load_csv;0.0003528594970703125;0.0;0.0;1709.0;0.0
1755523360.357419;load_json;0.24290728569030762;1773738.0;500365.0;1581783.0;3356.0
1755523420.775597;save_csv;0.35639262199401855;2672601.0;542418.0;2447808.0;0.0
1755523451.1628368;save_json;0.35381054878234863;2659600.0;598082.0;2427973.0;0.0
1755523542.0118964;isna;0.0008115768432617188;0.0;0.0;4334.0;0.0
1755523572.0434837;dropna;0.0017437934875488281;8789.0;2319.0;9522.0;0.0
1755523602.0664065;fillna;0.006096839904785156;41687.0;7995.0;38330.0;0.0
1755523632.082415;replace;0.005633831024169922;38514.0;7934.0;34485.0;0.0
1755523692.2174947;drop;0.0014863014221191406;3662.0;2563.0;8178.0;0.0
1755523722.249659;groupby;0.0008172988891601562;0.0;0.0;3906.0;0.0
1755523752.2811837;concat_dataframes;0.01080465316772461;71472.0;12512.0;69946.0;0.0
1755523782.295473;sort;0.0004391670227050781;0.0;0.0;1770.0;0.0
1755523812.326377;merge;0.01329493522644043;90942.0;15503.0;85388.0;0.0
1755523842.4588788;count;0.05651140213012695;454466.0;92651.0;403319.0;7690.0
1755523872.5462132;sum;0.022285938262939453;165038.0;37780.0;151855.0;0.0
1755523902.5993896;mean;0.020647764205932617;150085.0;35095.0;142334.0;0.0
1755523932.6509705;min;0.018922090530395508;143127.0;30578.0;132324.0;0.0
1755523962.7007344;max;0.022207021713256836;163940.0;36743.0;154418.0;0.0
1755523992.753849;unique;0.034917354583740234;271911.0;54077.0;250304.0;0.0
1755524022.9863386;load_csv;0.00034689903259277344;0.0;0.0;1892.0;0.0
1755524053.1057084;load_json;0.22784042358398438;1715999.0;483397.0;1534420.0;3418.0
1755524113.5081055;save_csv;0.3645954132080078;2620537.0;553954.0;2390436.0;0.0
1755524143.903529;save_json;0.35767340660095215;2649286.0;603209.0;2416681.0;0.0
1755524234.7513256;isna;0.0009963512420654297;0.0;1648.0;5188.0;0.0
1755524264.7829976;dropna;0.0017426013946533203;7691.0;1709.0;9949.0;0.0
1755524294.815428;fillna;0.00612187385559082;40100.0;7873.0;37903.0;0.0
1755524324.852273;replace;0.005878925323486328;37293.0;7446.0;36865.0;0.0
1755524385.0023453;drop;0.001470804214477539;4882.0;1221.0;7874.0;0.0
1755524415.0344687;groupby;0.0008335113525390625;0.0;1648.0;4150.0;0.0
1755524445.0659385;concat_dataframes;0.01064300537109375;69763.0;12513.0;67687.0;0.0
1755524475.107378;sort;0.0007634162902832031;0.0;0.0;3296.0;0.0
1755524505.1388426;merge;0.013509273529052734;89843.0;15991.0;85083.0;0.0
1755524535.2718132;count;0.05738091468811035;457885.0;93262.0;413451.0;2625.0
1755524565.360032;sum;0.022194623947143555;161987.0;37781.0;148315.0;0.0
1755524595.4131079;mean;0.02147650718688965;161010.0;35217.0;148010.0;0.0
1755524625.4655578;min;0.018828392028808594;140197.0;32898.0;126343.0;0.0
1755524655.5152724;max;0.0215451717376709;156066.0;35706.0;147217.0;0.0
1755524685.5676723;unique;0.03511691093444824;256225.0;53589.0;236022.0;0.0
1755524715.8020592;load_csv;0.0005199909210205078;8240.0;1282.0;2625.0;0.0
1755524745.919738;load_json;0.23603487014770508;1724300.0;499449.0;1539241.0;3662.0
1755524806.3339944;save_csv;0.3596913814544678;2598443.0;547850.0;2370234.0;0.0
1755524836.7244797;save_json;0.3428645133972168;2542535.0;584349.0;2319757.0;0.0
1755524927.562182;isna;0.0009396076202392578;0.0;1648.0;4395.0;0.0
1755524957.5938377;dropna;0.001710653305053711;6714.0;1709.0;10131.0;0.0
1755524987.6262193;fillna;0.005975008010864258;41076.0;7996.0;36682.0;0.0
1755525017.6628485;replace;0.0056607723236083984;38635.0;7141.0;35767.0;0.0
1755525077.81781;drop;0.001377105712890625;6592.0;1525.0;7324.0;0.0
1755525107.8492198;groupby;0.00072479248046875;10132.0;2136.0;4334.0;0.0
1755525137.8803797;concat_dataframes;0.010448455810546875;70373.0;12451.0;67749.0;0.0
1755525167.921541;sort;0.0007641315460205078;0.0;0.0;3479.0;0.0
1755525197.9529371;merge;0.012990951538085938;92652.0;15992.0;84777.0;0.0
1755525228.0859714;count;0.05195021629333496;401671.0;84533.0;364013.0;3235.0
1755525258.1687539;sum;0.022226810455322266;163818.0;37781.0;150512.0;0.0
1755525288.2218761;mean;0.020358800888061523;157715.0;33386.0;145995.0;0.0
1755525318.2732425;min;0.018504619598388672;135254.0;30823.0;126586.0;0.0
1755525348.3224156;max;0.021921634674072266;163025.0;37842.0;147644.0;0.0
1755525378.3752367;unique;0.03472089767456055;256469.0;52673.0;241638.0;0.0
1755525408.6111252;load_csv;0.0004870891571044922;0.0;1465.0;3601.0;366.0
1755525438.7281508;load_json;0.23253130912780762;1700497.0;496458.0;1511898.0;2380.0
1755525499.1353245;save_csv;0.3638017177581787;2654962.0;552244.0;2429742.0;0.0
1755525529.5299659;save_json;0.3413810729980469;2562005.0;582396.0;2335626.0;0.0
1755525620.3697324;isna;0.0009555816650390625;0.0;1709.0;4456.0;0.0
1755525650.4013937;dropna;0.0016901493072509766;5371.0;1587.0;9949.0;0.0
1755525680.4337862;fillna;0.005926847457885742;34668.0;8057.0;36682.0;0.0
1755525710.4704232;replace;0.005657196044921875;38452.0;7324.0;36316.0;0.0
1755525770.6280656;drop;0.0014796257019042969;4029.0;977.0;7812.0;0.0
1755525800.6602602;groupby;0.0008282661437988281;0.0;0.0;3784.0;0.0
1755525830.6917562;concat_dataframes;0.010736465454101562;70618.0;12451.0;69397.0;0.0
1755525860.7332041;sort;0.0007596015930175781;7141.0;1281.0;3296.0;0.0
1755525890.7645793;merge;0.013436079025268555;93871.0;15991.0;88196.0;0.0
1755525920.8983536;count;0.052814483642578125;428343.0;86852.0;389953.0;2197.0
1755525950.9820173;sum;0.0221405029296875;162536.0;37354.0;148803.0;0.0
1755525981.0350451;mean;0.02094125747680664;159423.0;35584.0;146911.0;0.0
1755526011.0869358;min;0.01895427703857422;138550.0;31066.0;128784.0;0.0
1755526041.1365736;max;0.02182149887084961;163513.0;37353.0;151672.0;0.0
1755526071.189298;unique;0.03412628173828125;256225.0;51453.0;234436.0;0.0
1755526101.4246845;load_csv;0.0004024505615234375;0.0;0.0;2503.0;0.0
