tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7531.5667,7385.0,3200.1558,2065.1,1831.0,1307.7584,0.0016,0.0014,0.0012
count,1139.3,0.0,1885.7117,516.8,122.0,684.8926,0.0007,0.0008,0.0001
drop,2231.9,702.5,4711.9865,693.7667,213.5,1507.1867,0.0008,0.0007,0.0012
dropna,46172.9667,47790.0,11022.3527,5086.2,4852.0,2139.2072,0.0035,0.0032,0.0018
fillna,25089.5,22186.5,9671.6128,4298.8667,3723.0,2004.6345,0.0029,0.0027,0.0016
groupby,32063.7667,28869.5,10556.258,5462.7333,4730.0,2512.2843,0.0041,0.0038,0.0018
isna,17724.6667,15686.0,12413.1515,3877.8333,3296.0,3791.1886,0.0028,0.0023,0.0032
load_csv,115708.0333,99914.0,102741.3929,12227.2,9033.0,18800.8299,0.0066,0.004,0.0145
load_json,597760.5,588347.5,44660.7182,183770.2,181579.0,8158.2853,0.0911,0.0891,0.0074
max,7387.3333,8423.0,5490.3301,1912.4,2075.0,1574.7651,0.0012,0.001,0.0011
mean,5283.5333,5493.5,3323.4799,1717.1,1892.0,1473.2154,0.0012,0.0011,0.0012
merge,19452820.8333,19226238.5,1462579.0012,2857878.4333,2871483.5,80295.6467,0.7253,0.714,0.0447
min_vals,6331.4333,7965.5,4067.3063,1623.5667,2075.0,789.5118,0.001,0.001,0.0001
replaces,61024.6667,53802.5,30017.6354,6392.3667,5401.5,4639.7062,0.0041,0.0034,0.0039
save_csv,168906.2,163940.5,18256.031,22031.6,20904.5,4677.2681,0.0158,0.0148,0.0036
save_json,183473.2333,183074.5,5189.0248,35467.4667,35278.0,1913.3827,0.0233,0.023,0.0015
sort,40586.3333,38910.0,8683.9507,6903.0,6164.0,2049.6574,0.0028,0.0026,0.0013
sum,1680.5667,0.0,3298.6194,612.4,0.0,1606.9876,0.0009,0.0007,0.0012
unique,8660.9333,8087.0,5468.5708,1865.6,1831.0,1727.0238,0.0015,0.0013,0.0014
