tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,77190.9,76599.0,2258.6488315903484,12219.1,12054.0,537.8435232998122,0.010627412796020459,0.010637879371643,0.00011330417485101143
count,46564639.2,46182407.5,1637226.0828899855,9300055.6,9244910.5,234608.65945427766,2.0390074014663697,2.012637972831726,0.08854825882808766
drop,7031.7,5921.0,7637.835194317534,2862.5,1678.5,3960.26543021775,0.00216279029846187,0.001246690750122,0.003084792466900738
dropna,7629.3,6500.0,4247.557652476434,2477.9,1617.5,2685.9957578356507,0.00217092037200923,0.0015323162078857001,0.0022124502531373656
fillna,1538.2,0.0,2153.285076858664,335.7,0.0,540.8501640935316,0.00069901943206783,0.0007796287536621,0.00014778436948716952
groupby,524.9,0.0,1119.9923065211951,598.2,336.0,697.4787611262598,0.0007522583007812101,0.0008095502853393,0.00011331736292075649
isna,3308.0,3753.5,2951.655430055781,994.7,1403.0,743.6104192085769,0.0008649587631225,0.0009407997131347,0.00014806761866116458
load_csv,85149.8,76568.5,23134.87673429688,15100.2,13458.5,4371.609334990694,0.01005182266235347,0.00920176506042475,0.0028938825455504854
load_json,525398239.8,526338221.0,10039805.6489895,116549427.2,116750311.5,1614965.927011249,71.06195828914642,71.0525712966919,0.858997048399845
max,44138711.2,43994699.5,623724.7606265302,8812654.4,8799996.0,116506.01706941088,1.8595504760742188,1.8617215156555176,0.0445229019195425
mean,44257186.3,44155709.5,637535.3389821796,8877327.1,8880165.0,79877.38170811847,1.8776556968688964,1.8750222921371462,0.03417712831949504
merge,204266.1,203429.5,9810.956295557187,32739.2,31220.0,3938.482104680543,0.028330302238464312,0.026926517486572252,0.0033406702626082403
min,44286184.1,43924357.0,846057.0892733273,8833766.6,8814095.0,105951.55817657633,1.8664512634277344,1.864285945892334,0.030957897319101924
replace,2771.1,1404.0,3099.6222511783594,1019.3,1556.0,797.8005946907341,0.0008332252502440899,0.00093102455139155,0.00015753011539922362
save_csv,220105497.3,219648027.5,1771025.3723039879,29551389.1,29620224.5,180809.75339624553,24.611884212493898,24.647664785385132,0.13461976041361645
save_json,203432902.0,203885067.5,2787319.5802258565,38675041.4,38828025.5,523309.26867477736,25.545569443702696,25.538370728492737,0.33266852208865044
sort,2557.4,2991.0,2427.8952567558963,549.4,580.0,555.0105504502694,0.00067331790924067,0.0007374286651611,0.00012415876009748333
sum,44070877.3,43889658.0,1053407.7566047844,8837080.5,8815376.0,144418.39539280758,1.8849205255508423,1.8782426118850708,0.048855315085633316
unique,44754914.6,44795662.0,509396.81259487645,8923316.9,8940101.0,86366.48664647389,1.925518846511841,1.9350289106369019,0.032454485661960276
