tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,62365.7,60791.0,6377.7461,12245.6667,11597.0,2667.1544,0.0101,0.0097,0.002
count,512022.6667,510649.5,18956.9743,118832.9667,118408.0,3524.2286,0.0718,0.0716,0.0026
drop,5873.5333,5737.0,2168.0035,1995.8333,1709.0,1622.9937,0.0015,0.0014,0.0012
dropna,5348.7667,5798.0,1692.878,1601.1,1648.0,495.4843,0.0013,0.0014,0.0001
fillna,2040.6333,335.5,2420.6123,1149.4667,1556.0,653.0831,0.0009,0.0009,0.0001
groupby,1511.6667,0.0,1944.6925,480.2,91.5,614.2922,0.0007,0.0008,0.0001
isna,2581.8667,1556.5,2456.8124,1064.0667,1404.0,690.2749,0.0009,0.001,0.0001
load_csv,57260.9667,54351.5,17645.9894,12245.6333,11688.5,3096.4404,0.0079,0.0075,0.0018
load_json,2571718.0,2540521.0,97459.464,806223.6,804228.0,12436.413,0.3868,0.385,0.0114
max,172071.8667,168578.5,12710.4623,47108.9,46753.0,2623.7276,0.0241,0.0236,0.0019
mean,206959.5667,202880.0,21683.818,54723.9667,52978.0,9040.8083,0.029,0.0281,0.0038
merge,102437.0333,99976.0,10158.3098,19028.5667,18310.0,4105.3003,0.0158,0.0152,0.0033
min,199116.5667,194396.5,19434.3307,53409.7,52429.0,3578.7403,0.0283,0.0271,0.0031
replace,2429.1333,2075.0,2417.8797,1139.3333,1465.0,667.6422,0.0009,0.001,0.0001
save_csv,4222252.8333,4215748.5,98517.5531,1164273.2,1164547.5,20587.2206,0.6398,0.6403,0.0111
save_json,3949084.4,3950520.5,76725.5807,1197502.6667,1198086.0,14892.216,0.6123,0.6122,0.009
sort,1076.3,0.0,1696.2974,307.2333,0.0,511.6811,0.0007,0.0007,0.0001
sum,193739.2,190551.0,9646.4729,52048.6667,51331.0,2773.9395,0.0276,0.0269,0.0022
unique,280533.1667,278045.5,12204.6951,68959.2667,68511.5,4118.0003,0.0404,0.0398,0.003
