tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,39324.8667,39001.0,4059.6578,8109.5333,7935.0,1958.7284,0.0065,0.0062,0.0015
count,5130189.1333,5130450.0,78186.7896,1094587.4667,1092923.5,10585.4708,0.6337,0.6333,0.0064
drop,5460.6333,5401.5,2596.538,1810.6667,1648.0,1646.6399,0.0015,0.0013,0.0012
dropna,5326.2667,5493.0,2130.6545,1519.8,1648.0,521.6626,0.0012,0.0012,0.0001
fillna,1491.3333,0.0,1950.4814,958.0667,1068.0,676.731,0.0008,0.0009,0.0001
groupby,1151.5333,0.0,1970.875,327.5,0.0,554.1465,0.0007,0.0008,0.0001
isna,2591.9333,2014.0,2722.5729,1226.7667,1586.5,660.7331,0.0009,0.001,0.0001
load_csv,7798.2667,0.0,27912.7632,1584.8333,0.0,6010.9767,0.0012,0.0004,0.004
load_json,62137878.0,62448662.0,1359651.6989,11030198.5,11031588.0,77940.0933,8.9124,8.9118,0.0705
max,2492156.6,2494683.0,29029.3587,403361.9333,403807.0,4684.0203,0.2245,0.2245,0.0026
mean,2524415.8333,2527795.0,30672.4717,413727.7333,413664.5,4465.8684,0.2309,0.2307,0.0031
merge,55372.9667,52978.0,7679.8885,11334.1333,10376.0,3862.8087,0.0092,0.0086,0.0032
min,2512550.6333,2515588.0,30512.0126,409046.5333,408843.0,5406.7473,0.2275,0.2274,0.0028
replace,2504.5333,1861.5,2588.299,994.8667,1129.5,723.6335,0.0009,0.0009,0.0001
save_csv,73545624.5667,73820275.5,1176587.7547,13199602.1333,13172543.5,85304.8737,10.5551,10.5298,0.0753
save_json,68826309.0333,68740455.5,1454670.7528,12770027.5,12795927.0,86929.4297,9.9201,9.9429,0.077
sort,1485.1667,0.0,1981.5143,484.2333,0.0,601.4175,0.0007,0.0007,0.0001
sum,2507557.8667,2505669.5,36063.8859,410899.8667,412413.5,8416.2939,0.2297,0.2308,0.0051
unique,2723096.8,2716912.0,35118.2657,453898.9,453825.5,5254.9788,0.2614,0.261,0.0042
