tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,22408.0333,21697.5,4461.7317,4870.6,4638.5,1796.8205,0.0041,0.0038,0.0013
count,106379.8333,104827.5,4847.0147,30049.6333,29877.0,1427.0562,0.023,0.0229,0.0009
drop,3476.8667,2868.0,3899.1908,1350.9667,1068.0,2134.9619,0.0013,0.0009,0.0013
dropna,3509.5,3997.5,2485.1921,1053.9333,1403.5,699.5378,0.001,0.0011,0.0002
fillna,795.4667,0.0,1608.2605,476.0667,0.0,671.406,0.0007,0.0008,0.0002
groupby,1023.4,0.0,1860.1396,455.7333,0.0,630.7974,0.0006,0.0004,0.0002
isna,2921.5,2808.0,2556.4569,1035.5667,1495.5,748.0234,0.0008,0.001,0.0002
load_csv,4897.0667,0.0,20151.2118,777.2,0.0,3541.4536,0.0008,0.0003,0.0023
load_json,155962.8667,152282.5,20455.6662,32122.7,31646.5,1493.497,0.0204,0.0202,0.001
max,51834.9333,52612.0,4400.5607,11621.0667,11810.5,773.509,0.0079,0.008,0.0004
mean,92958.3,91827.5,5306.8549,20041.8333,20324.0,765.337,0.0138,0.0139,0.0006
merge,44620.5,41778.0,7560.7209,9120.6333,8819.5,4020.112,0.0075,0.0069,0.0031
min,81654.6333,80871.0,3842.637,18412.2,18096.5,1532.2866,0.0126,0.0125,0.0012
replace,1906.4,1098.5,2237.2223,551.3667,427.0,617.2132,0.0008,0.0008,0.0002
save_csv,373544.4333,359924.0,56527.7616,70957.2667,69122.5,9001.8912,0.051,0.0503,0.0038
save_json,191397.7,185699.0,26981.6491,41566.8333,38757.0,5587.434,0.0293,0.0268,0.0035
sort,1011.1667,0.0,1627.5999,254.3333,0.0,459.899,0.0005,0.0004,0.0002
sum,82067.6667,81146.5,3197.3689,18330.9,18250.0,602.798,0.0127,0.0126,0.0004
unique,133705.3,133423.0,4524.6298,28169.6667,27832.0,1974.3515,0.0205,0.0203,0.0015
