tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,67858.7,67138.5,5818.2094,11869.3333,11352.0,3116.5399,0.0096,0.0092,0.0027
count,453070.8333,452757.5,13452.2026,99177.8667,99304.0,1807.2961,0.0664,0.0661,0.0014
drop,7629.4667,6866.5,5013.0908,1951.0,1709.0,1754.3667,0.0015,0.0013,0.0014
dropna,5253.1333,6012.0,2795.0871,1611.2333,1648.0,520.5872,0.0012,0.0013,0.0002
fillna,2345.7667,1922.5,2478.6855,762.9667,610.5,697.765,0.0008,0.0009,0.0002
groupby,1365.1333,0.0,1834.2437,311.2333,0.0,509.4467,0.0007,0.0008,0.0001
isna,2071.0333,946.5,2424.6929,813.8667,702.5,712.6112,0.0008,0.0009,0.0002
load_csv,10089.0,0.0,39213.3313,1603.0667,0.0,6600.4146,0.0012,0.0004,0.0045
load_json,1930207.3667,1921381.5,83177.2637,515941.2667,512023.0,14431.4187,0.2491,0.2457,0.0093
max,177349.4,177062.5,7647.286,38362.6333,38360.5,1379.5322,0.0222,0.0222,0.0013
mean,211769.0,211578.0,6386.8542,45037.7667,44830.0,1084.1232,0.0266,0.0264,0.0007
merge,105942.3333,104522.5,5070.0903,17368.6,17028.5,3007.7074,0.0145,0.0141,0.0025
min,196652.7,194609.5,13027.8074,42240.4,41748.0,1948.8278,0.0247,0.0242,0.0019
replace,3017.2333,1923.0,2745.6592,933.9,1099.0,729.3135,0.0009,0.0009,0.0001
save_csv,3236781.6333,3220115.0,90789.7426,749048.0,749387.5,8680.0267,0.4176,0.4165,0.0093
save_json,3024373.8,2999931.5,62925.6044,786226.5333,787687.0,12530.6913,0.4045,0.4059,0.0117
sort,1348.9333,0.0,2201.8593,266.5667,0.0,493.9649,0.0006,0.0007,0.0001
sum,195226.5,194396.5,8099.6475,42492.6,41961.5,2104.894,0.0249,0.0244,0.0017
unique,259756.8333,258605.5,6112.0131,53153.2667,52612.0,2718.4489,0.0331,0.0325,0.0021
