tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,4620.2667,5066.0,2825.8867,1118.9333,1403.0,649.2621,0.001,0.0011,0.0001
count,5442.5,5767.5,1878.8422,1617.4,1648.0,475.9649,0.0012,0.0013,0.0001
drop,5379.2,5432.0,4056.1239,1515.6333,1373.0,1712.626,0.0013,0.0011,0.0013
dropna,6150.3333,5920.0,4719.578,1806.5667,1587.0,1831.199,0.0015,0.0013,0.0014
fillna,1452.5667,0.0,1999.7293,917.5667,915.0,728.7601,0.0008,0.0009,0.0001
groupby,1354.9667,0.0,1866.5962,284.8333,0.0,481.2727,0.0007,0.0008,0.0001
isna,2223.6333,1983.5,2255.0569,543.2333,396.5,601.1195,0.0008,0.0008,0.0001
load_csv,76421.7333,74493.5,10906.9547,13677.9333,13702.5,1252.6678,0.0085,0.0084,0.0002
load_json,138177.1667,133880.5,17596.3792,35294.4667,34027.5,5768.6817,0.0269,0.0261,0.0027
max,1202.3333,336.0,1508.6733,380.4667,183.5,477.5788,0.0006,0.0007,0.0001
mean,1275.7667,213.5,1958.5937,309.3,0.0,573.5104,0.0006,0.0007,0.0001
merge,31675.2,30090.0,6556.6017,6555.1333,5981.0,2641.4936,0.0052,0.0049,0.0022
min,1047.8,0.0,2439.7236,502.5333,0.0,1489.311,0.0008,0.0007,0.0011
replace,1627.6,1160.0,1779.6757,585.8667,366.5,629.7421,0.0007,0.0008,0.0001
save_csv,246699.2667,245177.5,8200.3876,45967.6,45990.0,1234.4575,0.0393,0.0391,0.001
save_json,34069.7,34149.5,3738.6113,6337.4,6103.5,1642.4889,0.0051,0.0049,0.0014
sort,5299.8333,5859.5,3154.9962,1751.7667,1587.0,1680.7055,0.0014,0.0012,0.0013
sum,1981.7,1557.0,2653.6823,909.4333,458.0,1579.9675,0.001,0.0008,0.0012
unique,1055.9333,213.5,1506.5675,325.5333,0.0,460.5028,0.0006,0.0007,0.0001
