tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,1338933.0333,1674342.5,489005.1124,568836.0,679808.0,146959.5598,0.1926,0.2501,0.0771
count,914625.8,905912.0,72435.6467,263693.7,265441.0,19531.8191,0.1373,0.1388,0.0153
drop,1674070.0667,1678127.0,40716.1608,649263.8333,646574.0,13435.3769,0.2459,0.2438,0.0075
dropna,1436163.7333,1041471.0,514817.4904,637669.2,519285.5,155621.2273,0.1985,0.139,0.0806
fillna,1090937.6333,682249.5,521041.8538,487122.2667,364989.5,156128.342,0.153,0.0893,0.0815
groupby,929.7333,0.0,1418.0851,284.9,0.0,471.8434,0.0007,0.0008,0.0001
isna,2120.0,1251.5,2545.7792,952.1333,641.0,786.8049,0.0009,0.0009,0.0001
load_csv,35085878.1667,34307193.5,2315163.3628,7677633.3333,7515972.5,472034.2911,4.7275,4.6257,0.3425
load_json,466370599.7667,467217096.5,8694590.5813,112326592.3,112026782.5,1003883.0117,67.9979,67.9004,0.8238
max,9541.8,10315.0,3082.2614,3963.2,4394.5,1001.0862,0.0018,0.0019,0.0002
mean,20930.9333,20813.0,4956.8169,7145.1667,5920.0,3342.0768,0.0044,0.0032,0.0028
merge,15748885.5333,15784231.5,303586.5752,5778681.9333,5776352.5,43531.1115,2.2251,2.2219,0.0313
min,9403.5333,8545.5,3436.6243,3806.5667,4273.0,1101.8447,0.0018,0.0019,0.0002
replace,12455.2,12908.5,2402.5621,5578.6,5920.5,1036.8577,0.0021,0.0021,0.0001
save_csv,176103931.5,176683264.0,2580544.34,26726134.0,26759972.0,316006.1947,23.4326,23.424,0.2696
save_json,107810051.2,107499358.5,2992357.4053,22422820.6,22744479.0,844153.352,14.7674,14.9625,0.5314
sort,5605377.2,5774002.5,395228.1258,2895113.9333,2967674.5,116733.8599,0.9025,0.9452,0.0707
sum,8809.3,7690.5,3259.6482,3639.7,3387.5,1150.2023,0.0018,0.0019,0.0002
unique,74780.0333,73455.5,3693.0061,17010.3667,16723.5,590.168,0.0116,0.0117,0.0002
